ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,base_name
014373.OF,浙商全景消费C,混合型,混合型-偏股,-6.05,-8.43,-7.67,9.98,17.95,-0.97,455,4752.0,8.949789191261015,5100.0,2.4301569077688434,39.7,浙商全景消费
014813.OF,浙商大数据智选消费C,灵活配置型,混合型-平衡,-5.16,-8.16,-4.45,16.56,19.6,-0.39,455,426.0,10.147991543340384,444.0,6.342494714587743,44.9,浙商大数据智选消费
012268.OF,浙商智多享稳健A,混合型,混合型-偏股,-0.95,-0.24,-0.27,2.01,2.01,-1.13,455,1971.0,62.24607129168264,4312.0,17.50861079219288,43.6,浙商智多享稳健
010539.OF,浙商智多金稳健一年持有A,混合型,混合型-偏股,0.67,2.69,6.48,4.49,4.3,1.0,455,531.0,89.84285166730548,1490.0,71.5078453884424,80.5,浙商智多金稳健
010381.OF,浙商智选价值A,混合型,混合型-偏股,-3.14,3.45,10.62,12.14,12.96,0.71,455,418.0,92.00843234955924,801.0,84.69192499043245,73.8,浙商智选价值
010876.OF,浙商智选先锋一年持有A,混合型,混合型-偏股,-1.73,-4.07,4.11,17.91,20.28,0.12,455,3905.0,25.18206209275584,2185.0,58.2089552238806,49.4,浙商智选先锋
015373.OF,浙商智选新兴产业A,混合型,混合型-偏股,-1.0,-5.41,1.79,16.3,15.03,-0.01,455,4249.0,18.58949789191261,3190.0,38.97818599311137,57.6,浙商智选新兴产业
013145.OF,浙商汇金先进制造,混合型,混合型-偏股,-0.52,1.43,-4.87,25.4,15.68,-0.27,455,838.0,83.95937140666922,4935.0,5.58744737849215,46.2,浙商汇金先进制造
017918.OF,浙商汇金卓越稳健3个月持有C,混合型,混合型-偏股,-0.06,-0.04,1.76,4.35,5.92,-0.05,444,1734.0,66.78804139517057,3207.0,38.652889399158056,59.0,浙商汇金卓越稳健3个月持有
013782.OF,浙商汇金卓越配置一年持有B,混合型,混合型-偏股,-0.42,-0.79,2.72,9.16,14.48,0.08,444,2427.0,53.50709083940208,2747.0,47.45503252965939,50.9,浙商汇金卓越配置
016961.OF,浙商汇金平稳增长一年持有,混合型,混合型-偏股,2.99,4.98,10.45,6.27,4.3,1.35,455,259.0,95.05557684936755,820.0,84.32835820895522,89.3,浙商汇金平稳增长
022000.OF,浙商汇金红利机遇A,混合型,混合型-偏股,2.08,3.29,10.01,7.79,5.35,1.03,455,446.0,91.47182828669987,883.0,83.12284730195178,86.0,浙商汇金红利机遇
021859.OF,浙商汇金红利精选A,混合型,混合型-偏股,2.53,4.51,11.23,7.32,4.41,1.26,455,302.0,94.23150632426216,724.0,86.16532721010333,89.2,浙商汇金红利精选
019275.OF,浙商汇金转型升级C,灵活配置型,混合型-平衡,-0.41,2.19,9.14,9.45,7.45,0.75,455,77.0,83.93234672304439,111.0,76.74418604651163,77.4,浙商汇金转型升级
025704.OF,浙商汇金量化精选灵活C,灵活配置型,混合型-平衡,-0.52,-1.86,-4.09,31.85,18.0,-0.19,168,293.0,38.266384778012686,442.0,6.765327695560252,42.7,浙商汇金量化精选灵活
011824.OF,浙商汇金量化臻选A,股票型,主动股票型,-1.08,-3.25,6.98,12.04,11.11,0.41,455,333.0,42.56055363321799,222.0,61.76470588235294,64.8,浙商汇金量化臻选
013531.OF,浙商聚潮产业成长C,混合型,混合型-偏股,1.63,-0.5,12.79,12.89,10.42,0.84,455,2195.0,57.95323878880797,536.0,89.7627248373517,81.1,浙商聚潮产业成长
014085.OF,浙商聚潮新思维C,混合型,混合型-偏股,-3.68,-3.8,-0.54,8.49,7.96,-0.3,455,3822.0,26.77270985051744,4391.0,15.996938384998083,53.6,浙商聚潮新思维
009630.OF,浦银安盛ESG责任投资A,混合型,混合型-偏股,-4.15,-1.2,-1.29,12.18,11.85,-0.27,455,2690.0,48.46684553468762,4542.0,13.107539226942212,52.9,浦银安盛ESG责任投资
014011.OF,浦银安盛价值成长C,混合型,混合型-偏股,2.93,2.06,10.54,15.97,14.19,0.53,455,654.0,87.48562667688769,810.0,84.51970914657481,68.8,浦银安盛价值成长
016746.OF,浦银安盛光耀优选A,混合型,混合型-偏股,-3.67,0.91,4.02,14.58,13.45,0.14,455,1047.0,79.95400536604063,2211.0,57.71144278606965,55.4,浦银安盛光耀优选
014002.OF,浦银安盛全球智能科技C,股票型,主动股票型,-1.04,-1.39,3.15,19.37,15.9,0.06,444,232.0,60.03460207612456,351.0,39.446366782006926,48.7,浦银安盛全球智能科技
014545.OF,浦银安盛兴耀优选一年持有A,混合型,混合型-偏股,5.29,10.96,15.07,18.8,14.51,0.69,455,56.0,98.94595630509774,338.0,93.55147340221968,74.6,浦银安盛兴耀优选
014582.OF,浦银安盛兴荣稳健一年持有A,混合型,混合型-偏股,-1.73,-1.09,-0.58,2.69,2.42,-0.96,444,2625.0,49.712533537753934,4402.0,15.786452353616532,44.1,浦银安盛兴荣稳健
012306.OF,浦银安盛养老目标日期2050五年持有,混合型,混合型-偏股,-1.03,-0.72,4.5,10.45,9.6,0.24,440,2383.0,54.35032579532388,2039.0,61.00267891312667,61.3,浦银安盛养老目标日期2050五年持有
013183.OF,浦银安盛医疗健康C,灵活配置型,混合型-平衡,-2.66,-5.15,0.14,20.34,23.13,-0.09,455,379.0,20.08456659619451,388.0,18.181818181818176,46.8,浦银安盛医疗健康
025022.OF,浦银安盛医疗创新A,混合型,混合型-偏股,-6.39,-7.62,-2.82,22.03,24.93,-0.22,209,4633.0,11.230356458413182,4751.0,9.108304630692688,42.0,浦银安盛医疗创新
023570.OF,浦银安盛周期优选A,混合型,混合型-偏股,-0.29,-3.1,12.65,21.53,14.33,0.49,384,3595.0,31.123035645841323,555.0,89.39915805587447,68.6,浦银安盛周期优选
014228.OF,浦银安盛品质优选A,混合型,混合型-偏股,-3.9,-0.75,-0.72,14.14,17.74,-0.19,455,2404.0,53.94787274817938,4441.0,15.040183696900112,49.6,浦银安盛品质优选
009372.OF,浦银安盛嘉和稳健一年持有A,混合型,混合型-偏股,0.03,0.39,1.04,2.14,1.53,-0.45,444,1330.0,74.53047144499808,3657.0,30.04209720627631,54.5,浦银安盛嘉和稳健
011717.OF,浦银安盛均衡优选6个月持有A,混合型,混合型-偏股,1.5,-0.14,3.95,16.61,13.91,0.12,455,1864.0,64.29666538903794,2239.0,57.17566016073479,54.5,浦银安盛均衡优选6个月持有
014003.OF,浦银安盛增长动力C,灵活配置型,混合型-平衡,-0.11,0.98,11.29,18.78,20.23,0.49,455,115.0,75.89852008456658,77.0,83.93234672304439,62.5,浦银安盛增长动力
015012.OF,浦银安盛安弘回报一年持有A,混合型,混合型-偏股,-0.58,-1.05,0.46,3.49,3.23,-0.44,455,2598.0,50.22997316979685,4032.0,22.86643704554152,51.5,浦银安盛安弘回报
017118.OF,浦银安盛安荣回报一年持有A,混合型,混合型-偏股,-0.62,-0.96,1.92,3.73,3.58,-0.02,455,2551.0,51.13070141816788,3109.0,40.52812858783008,60.4,浦银安盛安荣回报
012299.OF,浦银安盛安裕回报一年持有A,混合型,混合型-偏股,-0.69,-1.36,1.86,4.26,4.34,-0.03,455,2792.0,46.512073591414335,3148.0,39.78185993111366,59.9,浦银安盛安裕回报
014061.OF,浦银安盛战略新兴产业C,混合型,混合型-偏股,-2.04,-1.81,0.96,10.13,9.31,-0.1,455,3016.0,42.21924108853968,3694.0,29.334098737083814,58.9,浦银安盛战略新兴产业
025421.OF,浦银安盛数字经济A,混合型,混合型-偏股,2.13,19.46,19.72,37.73,11.01,0.47,152,11.0,99.80835569183594,151.0,97.12973593570608,70.6,浦银安盛数字经济
013259.OF,浦银安盛新经济结构C,灵活配置型,混合型-平衡,3.29,1.89,4.51,16.07,14.63,0.16,455,87.0,81.81818181818181,218.0,54.12262156448203,54.4,浦银安盛新经济结构
017114.OF,浦银安盛景气优选A,混合型,混合型-偏股,-3.23,1.73,5.28,10.53,7.0,0.31,455,740.0,85.8374856266769,1822.0,65.15499425947186,64.7,浦银安盛景气优选
012787.OF,浦银安盛泰和配置6个月持有A,混合型,混合型-偏股,-1.62,-2.17,3.24,12.63,12.5,0.1,440,3188.0,38.92295898811805,2507.0,52.047455032529655,54.2,浦银安盛泰和配置6个月持有
024398.OF,浦银安盛港股通央企红利A,混合型,混合型-偏股,-0.73,3.43,4.52,12.37,7.63,0.2,185,422.0,91.9317746262936,2031.0,61.15575966322236,61.1,浦银安盛港股通央企红利
025940.OF,浦银安盛港股通消费A,混合型,混合型-偏股,-8.97,-8.55,-7.7,14.89,11.35,-0.65,41,4771.0,8.585665005749332,5102.0,2.391886720244929,47.8,浦银安盛港股通消费
013224.OF,浦银安盛港股通量化优选C,灵活配置型,混合型-平衡,-7.44,-14.49,-7.8,22.7,25.64,-0.43,455,467.0,1.4799154334038,463.0,2.3255813953488413,38.0,浦银安盛港股通量化优选
025268.OF,浦银安盛盈丰多元配置3个月持有A,混合型,混合型-偏股,-0.07,0.51,2.2,4.76,1.81,0.04,59,1234.0,76.37025680337294,2946.0,43.64714887102947,55.8,浦银安盛盈丰多元配置3个月持有
025808.OF,浦银安盛盈鑫多元配置90天持有A,混合型,混合型-偏股,0.03,0.17,1.45,3.68,2.04,-0.15,89,1530.0,70.69758528171714,3402.0,34.921546115575964,59.1,浦银安盛盈鑫多元配置90天持有
023167.OF,浦银安盛盛世精选E,灵活配置型,混合型-平衡,-0.2,-0.88,3.02,4.36,4.21,0.23,455,241.0,49.2600422832981,262.0,44.82029598308668,57.1,浦银安盛盛世精选
019394.OF,浦银安盛策略优选A,混合型,混合型-偏股,-10.99,-14.01,-16.09,21.28,25.04,-0.85,455,5150.0,1.3223457263319305,5223.0,0.0765403750478399,34.6,浦银安盛策略优选
019209.OF,浦银安盛精致生活C,灵活配置型,混合型-平衡,-0.87,0.39,8.26,12.21,13.72,0.51,455,149.0,68.71035940803382,136.0,71.45877378435517,66.1,浦银安盛精致生活
014029.OF,浦银安盛红利精选C,混合型,混合型-偏股,1.11,2.99,5.59,9.39,8.13,0.38,455,478.0,90.85856650057494,1702.0,67.451205510907,65.9,浦银安盛红利精选
022488.OF,浦银安盛红利量化A,混合型,混合型-偏股,1.6,3.71,6.31,8.75,6.21,0.49,455,376.0,92.8133384438482,1539.0,70.57022579410639,69.8,浦银安盛红利量化
023086.OF,浦银安盛经济带崛起E,灵活配置型,混合型-平衡,-0.23,-0.48,0.89,3.48,3.07,-0.32,455,218.0,54.12262156448203,346.0,27.06131078224101,54.0,浦银安盛经济带崛起
012167.OF,浦银安盛颐享稳健养老目标一年持有A,混合型,混合型-偏股,-0.27,0.2,1.94,3.19,3.5,-0.02,444,1501.0,71.25335377539287,3100.0,40.70034443168772,60.3,浦银安盛颐享稳健养老目标
017320.OF,浦银安盛颐和稳健养老一年Y,混合型,混合型-偏股,-0.12,0.45,2.21,2.93,1.88,0.07,440,1281.0,75.46952855500192,2941.0,43.74282433983928,55.3,浦银安盛颐和稳健养老一年
017453.OF,浦银安盛颐璇平衡养老目标三年持有A,混合型,混合型-偏股,-1.88,-1.71,1.89,7.37,7.1,-0.02,440,2966.0,43.17746262935991,3124.0,40.24110218140069,60.9,浦银安盛颐璇平衡养老目标
019864.OF,浦银安盛高端装备A,混合型,混合型-偏股,-5.02,-8.59,-3.17,17.0,22.02,-0.3,455,4777.0,8.470678420850897,4787.0,8.41944125526215,44.2,浦银安盛高端装备
019972.OF,海富通产业优选A,混合型,混合型-偏股,-2.28,-3.7,2.87,12.65,12.73,0.07,454,3785.0,27.481793790724417,2676.0,48.81362418675852,52.8,海富通产业优选
018700.OF,海富通养老目标2035三年持有Y,混合型,混合型-偏股,-0.95,-1.06,2.95,6.71,5.5,0.14,440,2607.0,50.057493292449216,2637.0,49.55989284347493,56.3,海富通养老目标2035
019300.OF,海富通国策导向D,混合型,混合型-偏股,-0.75,-0.83,3.79,10.53,8.65,0.17,454,2457.0,52.93215791490993,2295.0,56.10409491006506,59.0,海富通国策导向
018264.OF,海富通平衡养老目标三年(FOF)Y,混合型,混合型-偏股,-1.82,-1.99,1.78,7.57,6.77,-0.03,440,3110.0,40.41778459179762,3193.0,38.920780711825486,60.6,海富通平衡养老目标三年(FOF)
019752.OF,海富通悦享一年持有A,混合型,混合型-偏股,-0.08,0.2,0.37,1.67,1.02,-0.98,454,1506.0,71.15753162131084,4078.0,21.986222732491388,46.1,海富通悦享
012410.OF,海富通成长领航A,混合型,混合型-偏股,2.7,1.65,2.75,24.08,25.7,0.03,454,762.0,85.41586814871597,2733.0,47.72292384232683,39.5,海富通成长领航
024068.OF,海富通新内需D,灵活配置型,混合型-平衡,-0.31,0.08,2.39,6.53,5.31,0.06,391,175.0,63.213530655391125,280.0,41.01479915433404,52.9,海富通新内需
011554.OF,海富通欣利A,混合型,混合型-偏股,-0.18,0.2,4.14,5.68,6.02,0.38,454,1500.0,71.27251820620928,2179.0,58.32376578645236,62.6,海富通欣利
022174.OF,海富通沪港深D,灵活配置型,混合型-平衡,-4.85,-3.53,3.55,15.3,19.8,0.1,450,342.0,27.906976744186053,247.0,47.99154334038055,47.7,海富通沪港深
010421.OF,海富通消费优选A,混合型,混合型-偏股,-2.03,-2.29,3.56,13.82,10.16,0.11,454,3239.0,37.94557301648142,2382.0,54.43934175277458,57.0,海富通消费优选
013175.OF,海富通碳中和主题A,混合型,混合型-偏股,-0.16,-2.57,1.1,24.01,20.61,-0.04,454,3357.0,35.68417018014565,3617.0,30.807500956754687,49.5,海富通碳中和主题
018263.OF,海富通稳健养老一年Y,混合型,混合型-偏股,-0.49,-0.53,1.88,4.26,2.85,-0.03,440,2224.0,57.39747029513224,3131.0,40.107156525066976,61.1,海富通稳健养老一年
020695.OF,海富通红利优选A,混合型,混合型-偏股,-1.66,1.28,3.37,9.87,8.29,0.14,454,894.0,82.88616328095056,2447.0,53.19556065824722,57.7,海富通红利优选
025760.OF,海富通聚优精选C,混合型,混合型-偏股,-0.32,-1.26,5.49,14.53,7.79,0.24,122,2722.0,47.85358374856267,1733.0,66.85801760428627,63.4,海富通聚优精选
023404.OF,海富通致远量化选股A,股票型,主动股票型,-0.95,-1.05,3.42,9.7,5.24,0.15,272,207.0,64.3598615916955,346.0,40.311418685121104,57.2,海富通致远量化选股
018796.OF,海富通远见回报A,混合型,混合型-偏股,1.7,0.2,3.67,16.01,10.95,0.1,425,1505.0,71.17669605212726,2339.0,55.262150784538846,56.3,海富通远见回报
023009.OF,海富通配置优选三个月持有A,混合型,混合型-偏股,-0.11,-0.18,0.31,1.09,1.04,-1.55,405,1902.0,63.56841701801456,4104.0,21.488710294680445,45.3,海富通配置优选
021655.OF,海富通量化选股A,混合型,混合型-偏股,0.68,-0.57,7.5,13.56,13.22,0.41,454,2274.0,56.439248754312,1294.0,75.25832376578646,64.9,海富通量化选股
011563.OF,淳厚利加A,混合型,混合型-偏股,-2.91,-3.64,-2.27,7.06,7.86,-0.6,455,3763.0,27.90341126868532,4671.0,10.639112131649442,49.1,淳厚利加
014235.OF,淳厚时代优选A,混合型,混合型-偏股,-4.06,-5.73,-0.58,14.78,14.14,-0.17,455,4313.0,17.362974319662705,4404.0,15.748182166092615,52.6,淳厚时代优选
011349.OF,淳厚现代服务业A,股票型,主动股票型,-4.56,-5.48,-1.89,13.99,14.9,-0.28,455,405.0,30.1038062283737,467.0,19.377162629757784,51.4,淳厚现代服务业
012454.OF,淳厚鑫悦商业模式优选A,混合型,混合型-偏股,4.56,2.79,25.27,21.76,13.51,1.07,455,501.0,90.41778459179764,64.0,98.79448909299656,86.4,淳厚鑫悦商业模式优选
011346.OF,淳厚鑫淳一年持有,混合型,混合型-偏股,4.98,2.75,22.57,18.84,11.54,1.09,455,512.0,90.20697585281717,98.0,98.14389590508992,89.2,淳厚鑫淳
021910.OF,渤海汇金优选价值A,混合型,混合型-偏股,-1.74,-0.45,0.62,10.37,9.9,-0.13,455,2142.0,58.96895362207742,3924.0,24.933027171833142,57.8,渤海汇金优选价值
018498.OF,渤海汇金优选平衡一年持有A,混合型,混合型-偏股,-2.66,-2.54,-0.46,7.37,6.72,-0.33,440,3342.0,35.97163664239172,4370.0,16.39877535399924,52.8,渤海汇金优选平衡
019843.OF,渤海汇金优选稳健6个月持有A,混合型,混合型-偏股,-1.0,-0.72,0.13,3.24,3.12,-0.58,440,2386.0,54.29283250287467,4180.0,20.03444316877153,49.0,渤海汇金优选稳健6个月持有
018674.OF,渤海汇金优选进取6个月持有A,混合型,混合型-偏股,-4.74,-7.17,-0.98,13.25,12.34,-0.22,440,4575.0,12.34189344576466,4491.0,14.08342900880214,53.2,渤海汇金优选进取6个月持有
010584.OF,渤海汇金新动能A,混合型,混合型-偏股,-0.05,0.71,14.01,17.41,16.99,0.69,455,1133.0,78.30586431582982,420.0,91.982395713739,71.5,渤海汇金新动能
023959.OF,渤海汇金鑫泉平衡A,混合型,混合型-偏股,-0.42,-0.12,2.65,2.65,2.13,0.25,297,1840.0,64.75661172863165,2775.0,46.91924990432453,59.6,渤海汇金鑫泉平衡
011550.OF,湘财创新成长一年持有A,混合型,混合型-偏股,-2.15,-7.04,5.37,20.08,17.72,0.17,455,4542.0,12.974319662706012,1787.0,65.82472254114045,54.0,湘财创新成长
019958.OF,湘财医药健康A,混合型,混合型-偏股,-3.81,-3.54,6.25,14.58,11.2,0.29,455,3737.0,28.401686469911848,1553.0,70.30233448143896,63.2,湘财医药健康
013623.OF,湘财周期轮动一年持有,混合型,混合型-偏股,3.17,4.58,8.89,8.44,7.65,0.82,455,297.0,94.3273284783442,1053.0,79.86988136241868,78.4,湘财周期轮动
018931.OF,湘财均衡甄选C,混合型,混合型-偏股,-7.07,-6.62,-3.88,9.76,9.55,-0.6,455,4466.0,14.430816404752775,4848.0,7.252200535782627,50.0,湘财均衡甄选
016029.OF,湘财成长优选一年持有A,混合型,混合型-偏股,-1.41,-10.31,3.82,20.86,18.06,0.09,455,4974.0,4.695285550019168,2285.0,56.295445847684654,49.8,湘财成长优选
020779.OF,湘财新能源量化选股A,混合型,混合型-偏股,1.42,-0.29,9.45,15.19,12.63,0.49,455,2018.0,61.34534304331161,971.0,81.43895905089936,68.8,湘财新能源量化选股
016781.OF,湘财研究精选一年持有A,混合型,混合型-偏股,1.83,4.74,5.3,16.74,15.82,0.2,455,291.0,94.44231506324262,1815.0,65.28893991580559,56.1,湘财研究精选
025459.OF,湘财科技智选A,混合型,混合型-偏股,-9.15,-15.52,5.79,26.35,26.13,0.14,172,5176.0,0.8240705251054026,1644.0,68.56104094910064,43.9,湘财科技智选
020816.OF,湘财红利量化选股A,混合型,混合型-偏股,-1.45,-1.61,2.91,8.4,8.1,0.11,455,2907.0,44.30816404752779,2658.0,49.15805587447378,55.6,湘财红利量化选股
018226.OF,瑞达先进制造A,混合型,混合型-偏股,7.07,6.33,14.71,21.07,19.38,0.6,455,189.0,96.3970870065159,380.0,92.74779946421738,67.1,瑞达先进制造
012222.OF,瑞达行业轮动C,混合型,混合型-偏股,-0.89,-1.67,3.61,16.39,14.88,0.1,455,2944.0,43.59908010732081,2366.0,54.745503252965946,52.8,瑞达行业轮动
012977.OF,瑞达鑫红量化6个月持有A,混合型,混合型-偏股,-2.14,-1.85,4.43,12.38,13.61,0.2,455,3037.0,41.81678804139517,2067.0,60.466896287791805,57.0,瑞达鑫红量化6个月持有
011488.OF,申万菱信乐享A,混合型,混合型-偏股,1.85,1.69,18.47,22.64,20.06,0.73,455,751.0,85.62667688769643,186.0,96.46000765403753,69.8,申万菱信乐享
013085.OF,申万菱信乐同A,混合型,混合型-偏股,-2.55,-4.55,7.37,21.12,20.28,0.25,455,4021.0,22.958988118052893,1311.0,74.93302717183315,54.8,申万菱信乐同
017063.OF,申万菱信乐成A,混合型,混合型-偏股,-7.66,-11.01,5.32,22.5,19.17,0.15,455,5043.0,3.3729398236872377,1807.0,65.44202066590125,51.1,申万菱信乐成
015630.OF,申万菱信乐融一年持有A,混合型,混合型-偏股,-10.59,-11.0,-8.21,20.04,30.19,-0.51,455,5042.0,3.392104254503636,5129.0,1.8752391886720288,35.1,申万菱信乐融
012051.OF,申万菱信乐道三年持有,混合型,混合型-偏股,-8.64,-14.86,21.45,25.87,22.39,0.75,455,5163.0,1.073208125718661,116.0,97.79946421737466,67.2,申万菱信乐道
011800.OF,申万菱信价值精选A,混合型,混合型-偏股,1.31,1.71,16.01,18.49,13.9,0.76,455,748.0,85.68417018014564,280.0,94.66130884041333,77.2,申万菱信价值精选
017071.OF,申万菱信全球新能源A,股票型,主动股票型,1.02,0.79,10.81,16.23,15.01,0.54,444,139.0,76.12456747404845,120.0,79.41176470588236,67.6,申万菱信全球新能源
016105.OF,申万菱信兴乐优选A,混合型,混合型-偏股,-3.1,0.32,9.82,20.9,20.74,0.37,455,1392.0,73.34227673438099,910.0,82.60619977037888,58.7,申万菱信兴乐优选
017291.OF,申万菱信养老目标日期2045五年持有,混合型,混合型-偏股,-1.79,-0.91,-0.48,9.26,12.33,-0.27,440,2517.0,51.78229206592564,4377.0,16.26482969766552,52.6,申万菱信养老目标日期2045五年持有
015171.OF,申万菱信医药先锋C,股票型,主动股票型,-6.21,-8.65,-6.95,23.99,38.53,-0.37,455,487.0,15.91695501730104,542.0,6.401384083044981,33.1,申万菱信医药先锋
013634.OF,申万菱信双利A,混合型,混合型-偏股,-0.8,-0.04,0.66,3.23,2.5,-0.41,455,1745.0,66.5772326561901,3906.0,25.277458859548407,52.6,申万菱信双利
018048.OF,申万菱信数字产业A,股票型,主动股票型,-10.73,-16.82,13.21,25.56,22.87,0.44,455,575.0,0.692041522491349,79.0,86.50519031141867,57.2,申万菱信数字产业
022734.OF,申万菱信新动力C,混合型,混合型-偏股,-1.1,-4.58,6.6,18.04,14.11,0.25,455,4028.0,22.82483710233806,1456.0,72.15843857634903,60.1,申万菱信新动力
022735.OF,申万菱信新经济C,混合型,混合型-偏股,1.53,1.43,13.84,22.27,19.3,0.53,455,837.0,83.97853583748562,430.0,91.7910447761194,64.8,申万菱信新经济
022739.OF,申万菱信新能源汽车C,灵活配置型,混合型-平衡,2.44,1.89,3.64,23.61,17.01,0.07,455,86.0,82.02959830866807,245.0,48.41437632135307,47.7,申万菱信新能源汽车
