ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
501302.SH,恒生指数基金LOF,南方基金,中国工商银行,股票型,20170721,,20170815,20170417,,2.4453,0.5,0.1,,1.0,0.1,,经估值汇率调整的恒生指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170815,20170815,E
512800.SH,银行ETF,华宝基金,中国银行,股票型,20170718,,20170803,20170525,,5.3114,0.5,0.1,,1.0,0.1,,中证银行指数,L,被动指数型,契约型开放式,,20170803,20170803,E
512560.SH,军工ETF易方达,易方达基金,招商银行,股票型,20170714,,20170728,20170609,,3.1556,0.5,0.1,,1.0,0.1,,中证军工指数,L,被动指数型,契约型开放式,,20170728,20170728,E
512550.SH,富时A50ETF嘉实,嘉实基金,中国银行,股票型,20170703,,20170807,20170329,,4.0191,0.5,0.1,,1.0,0.1,,富时中国A50指数收益率,L,被动指数型,契约型开放式,,20170807,20170807,E
161715.SZ,大宗商品LOF,招商基金,中国工商银行,股票型,20170629,,20170714,20170629,,2.0117,0.75,0.15,,1.0,,,中证大宗商品股票指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170714,20170714,E
512700.SH,银行ETF南方,南方基金,中国工商银行,股票型,20170628,,20170726,20170524,,3.4378,0.5,0.1,,1.0,0.1,,中证银行指数收益率,L,被动指数型,契约型开放式,,20170726,20170726,E
161130.SZ,纳斯达克100LOF,易方达基金,中国建设银行,股票型,20170623,,20170714,20170502,,3.2774,0.5,0.1,,1.0,0.001,,纳斯达克100指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170714,20170714,E
160643.SZ,空天军工LOF,鹏华基金,中国工商银行,股票型,20170613,,20170620,20170505,,2.7226,1.0,0.15,,1.0,0.1,,中证空天一体军工指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170620,20170620,E
160324.SZ,华夏磐晟LOF,华夏基金,中国银行,混合型,20170531,,20170808,20170417,,3.6576,1.2,0.2,,1.0,0.001,,沪深300指数收益率*50%+上证国债指数收益率*50%,L,灵活配置型,契约型开放式,,20181130,20181130,E
163111.SZ,申万中小LOF,申万菱信基金,中国农业银行,股票型,20170509,,20170526,20170509,,2.2389,0.65,0.12,,1.0,,,中小企业100指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20170510,20170510,E
501016.SH,券商基金LOF,国泰基金,中国建设银行,股票型,20170427,,20170519,20170324,,2.324,0.5,0.15,,1.0,0.01,,中证申万证券行业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170519,20170519,E
161037.SZ,高端制造LOF,富国基金,中国建设银行,股票型,20170427,,20170511,20170327,,2.815,1.2,0.2,,1.0,0.001,,中证高端制造主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20170511,20170511,E
167003.SZ,鼎弘LOF,平安基金,中国工商银行,混合型,20170426,,20170606,20170223,,2.027,1.2,0.2,,1.0,0.0001,,中证综合债指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20181026,20181026,E
159952.SZ,创业板ETF广发,广发基金,中国工商银行,股票型,20170425,,20170519,20170322,,4.0448,0.15,0.05,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20170519,20170519,E
501301.SH,香港大盘LOF,华宝基金,招商证券,股票型,20170420,,20170508,20170320,,3.1144,0.5,0.1,,1.0,0.01,,经人民币汇率调整的恒生中国(香港上市)30指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170508,20170508,E
160723.SZ,嘉实原油LOF,嘉实基金,中国银行,股票型,20170420,,20170505,20170315,,3.1042,1.0,0.28,,1.0,0.001,,WTI原油价格收益率*100%,L,股票型,契约型开放式,,20170428,20170428,E
161631.SZ,人工智能LOF,融通基金,中国建设银行,股票型,20170410,,20170419,20170103,,2.0511,0.8,0.15,,1.0,0.001,,中证人工智能主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170419,20170419,E
501019.SH,军工基金LOF,国泰基金,中国建设银行,股票型,20170329,,20170421,20170310,,2.681,0.5,0.15,,1.0,0.01,,国证航天军工指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170421,20170421,E
511770.SH,金鹰增益货币ETF,金鹰基金,招商证券,货币市场型,20170320,,20170410,20170306,,14.9345,0.28,0.08,,100.0,0.1,,七天通知存款利率(税后),L,货币型,契约型开放式,,20170410,20170410,E
161036.SZ,娱乐增强LOF,富国基金,中国银行,股票型,20170313,,20170324,20170208,,5.6673,1.2,0.2,,1.0,0.001,,中证娱乐主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20170324,20170324,E
512900.SH,证券ETF南方,南方基金,中国银行,股票型,20170310,,20170331,20170126,,11.9711,0.5,0.1,,1.0,0.1,,中证全指证券公司指数收益率,L,被动指数型,契约型开放式,,20170331,20170331,E
164509.SZ,国富恒利债券LOF,国海富兰克林基金,中国银行,债券型,20170310,,20170407,20170310,,1.6855,0.3,0.1,,1.0,,,中债综合指数(全价),L,债券型,契约型开放式,,20170315,20170315,E
162719.SZ,石油LOF,广发基金,中国银行,股票型,20170228,,20170317,20170116,,2.2691,1.0,0.2,,1.0,0.001,,人民币计价的道琼斯美国石油开发与生产指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20170317,20170317,E
501032.SH,财通福盛混合LOF,财通基金,中国工商银行,混合型,20170125,,20170421,20161219,,5.1721,1.2,0.2,,1.0,0.1,,沪深300指数收益率*70%+中债综合全价指数收益率*30%,L,混合型,契约型开放式,,20180716,20180716,E
512580.SH,环保ETF,广发基金,中国银行,股票型,20170125,,20170228,20161219,,6.7887,0.5,0.1,,1.0,0.1,,中证环保产业指数收益率,L,被动指数型,契约型开放式,,20170228,20170228,E
161233.SZ,国投瑞泰LOF,国投瑞银基金,中国工商银行,混合型,20170123,,20170227,20161226,,9.6049,0.9,0.15,,1.0,0.001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20180802,20180802,E
501029.SH,红利基金LOF,华宝基金,中国银行,股票型,20170118,,20170213,20161201,,4.0232,0.5,0.1,,1.0,0.01,,标普中国A股红利机会指数收益率*95%+同期银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170213,20170213,E
513050.SH,中概互联网ETF易方达,易方达基金,招商银行,股票型,20170104,,20170118,20161212,,3.0143,0.6,0.2,,1.0,0.1,,中证海外中国互联网50指数,L,被动指数型,契约型开放式,,20170118,20170118,E
168401.SZ,红土创新精选LOF,红土创新基金,中国工商银行,混合型,20161230,,20170703,20161125,,2.1052,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,灵活配置型,契约型开放式,,20190103,20190103,E
501031.SH,环境治理LOFC,汇添富基金,中国工商银行,股票型,20161229,,20170220,20161128,,0.7582,1.0,0.1,,1.0,0.01,,中证环境治理指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501012.SH,中药基金LOFC,汇添富基金,中国建设银行,股票型,20161229,,20170220,20161128,,1.552,0.75,0.1,,1.0,0.01,,中证中药指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501011.SH,中药基金LOF,汇添富基金,中国建设银行,股票型,20161229,,20170220,20161128,,1.2071,0.75,0.1,,1.0,0.01,,中证中药指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501030.SH,环境治理LOF,汇添富基金,中国工商银行,股票型,20161229,,20170220,20161128,,2.7212,1.0,0.1,,1.0,0.01,,中证环境治理指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
511650.SH,货币ETF华夏,华夏基金,招商证券,货币市场型,20161229,,20170116,20161212,,41.3103,0.2,0.05,,100.0,0.1,,七天通知存款利率(税后),L,货币型,契约型开放式,,20170116,20170116,E
160323.SZ,华夏磐泰LOF,华夏基金,中国工商银行,混合型,20161226,,20170315,20161123,,2.3543,1.0,0.2,,1.0,0.1,,上证国债指数收益率*70%+沪深300指数收益率*30%,L,混合型,契约型开放式,,20180626,20180626,E
501007.SH,互联网医疗LOF,汇添富基金,中国工商银行,股票型,20161222,,20170220,20161128,,1.2946,0.75,0.1,,1.0,0.01,,中证互联网医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501008.SH,互联网医疗LOFC,汇添富基金,中国工商银行,股票型,20161222,,20170220,20161128,,0.9665,0.75,0.1,,1.0,0.01,,中证互联网医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501010.SH,生物科技LOFC,汇添富基金,中国建设银行,股票型,20161222,,20170220,20161128,,0.6987,0.75,0.1,,1.0,0.01,,中证生物科技主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
501009.SH,生物科技LOF,汇添富基金,中国建设银行,股票型,20161222,,20170220,20161128,,1.6499,0.75,0.1,,1.0,0.01,,中证生物科技主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170220,20170220,E
168301.SZ,东海祥龙LOF,东海基金,中国工商银行,混合型,20161221,,20170227,20161116,,8.6306,0.5,0.1,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20180703,20180703,E
161129.SZ,原油LOF易方达,易方达基金,招商银行,另类投资型,20161219,,20170215,20161205,,0.6784,1.0,0.2,,1.0,0.001,,标普高盛原油商品指数(S&P GSCI Crude Oil Index ER)收益率,L,原油主题基金,契约型开放式,,20170215,20170215,E
161626.SZ,融通通福LOF,融通基金,中国工商银行,债券型,20161213,,20170110,20161213,,2.5228,0.4,0.1,,1.0,,,中债综合(全价)指数收益率,L,债券型,契约型开放式,,20161228,20161228,E
161127.SZ,标普生物科技LOF,易方达基金,中国建设银行,股票型,20161213,,20161227,20161128,,3.9018,0.8,0.2,,1.0,0.001,,标普生物科技精选行业指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161227,20161227,E
161128.SZ,标普信息科技LOF,易方达基金,中国建设银行,股票型,20161213,,20161227,20161128,,3.5819,0.8,0.2,,1.0,0.001,,标普500信息科技指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161227,20161227,E
169201.SZ,浙商鼎盈LOF,浙商资管,中国工商银行,混合型,20161207,,20170316,20161025,,2.2736,1.2,0.2,,1.0,0.1,,沪深300指数收益率*70%+中国债券总指数收益率*30%,L,灵活配置型,契约型开放式,,20180607,20180607,E
161125.SZ,标普500LOF,易方达基金,中国建设银行,股票型,20161202,,20161214,20161114,,6.932,0.8,0.2,,1.0,0.001,,标普500指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161214,20161214,E
161126.SZ,标普医疗保健LOF,易方达基金,中国建设银行,股票型,20161128,,20161214,20161114,,2.1717,0.8,0.2,,1.0,0.001,,标普500医疗保健等权重指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161214,20161214,E
501300.SH,美元债LOF,海富通基金,中国银行,债券型,20161128,,20170216,20161114,,1.3975,0.6,0.2,,1.0,0.001,,巴克莱资本美国综合债券指数收益率*90%+商业银行活期存款基准利率(税后)*10%,L,债券型,契约型开放式,,20170216,20170216,E
511950.SH,添利货币ETF,广发基金,中国工商银行,货币市场型,20161122,,20161219,20161109,,5.1963,0.15,0.06,,100.0,0.1,,人民币活期存款利率(税后),L,货币型,契约型开放式,,20161219,20161219,E
501028.SH,财通福瑞混合LOF,财通基金,中国工商银行,混合型,20161122,,20170220,20161017,,30.8238,0.6,0.15,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,混合型,契约型开放式,,20180511,20180511,E
161035.SZ,医药增强LOF,富国基金,交通银行,股票型,20161111,,20161125,20161010,,3.1957,1.2,0.2,,1.0,0.01,,中证医药主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20161125,20161125,E
160223.SZ,创业板LOF,国泰基金,中国建设银行,股票型,20161111,,20161128,20160928,,2.2575,0.5,0.15,,1.0,0.01,,创业板指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161128,20161128,E
160322.SZ,港股精选LOF,华夏基金,中国建设银行,股票型,20161111,,20170724,20161010,,3.7896,1.2,0.2,,1.0,0.1,,恒生综合指数收益率*90%+同期人民币活期存款利率*10%,L,股票型,契约型开放式,,20170105,20170105,E
501025.SH,香港银行LOF,鹏华基金,中国建设银行,股票型,20161110,,20161124,20161010,,2.5224,0.75,0.15,,1.0,0.1,,中证香港银行投资指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161124,20161124,E
164703.SZ,汇添富纯债LOF,汇添富基金,中国工商银行,债券型,20161107,,20161202,20161107,,3.3281,0.3,0.1,,1.0,,,中债综合指数,L,债券型,契约型开放式,,20161110,20161110,E
161124.SZ,港股小盘LOF,易方达基金,招商银行,股票型,20161102,,20161110,20161017,,3.9932,0.8,0.2,,1.0,0.001,,恒生综合小型股指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161110,20161110,E
501050.SH,50AHLOF,华夏基金,中国建设银行,股票型,20161027,,20161128,20160919,,6.8225,0.5,0.1,,1.0,0.1,,上证50AH优选指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161128,20161128,E
501022.SH,银华鑫盛LOF,银华基金,中国工商银行,混合型,20161014,,20161110,20160824,,11.0571,1.2,0.2,,1.0,0.001,,沪深300指数收益率*50%+中国债券总指数收益率*50%,L,灵活配置型,契约型开放式,,20181015,20181015,E
501023.SH,港中小企LOF,鹏华基金,中国银行,股票型,20160929,20211019,20161024,20160829,,5.8129,0.75,0.15,,1.0,0.1,,中证香港中小企业投资主题指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20161024,20161024,E
511690.SH,交易货币ETF,大成基金,中国银行,货币市场型,20160929,,20161020,20160908,,25.5155,0.25,0.08,,100.0,0.1,,中国人民银行公布的人民币活期存款基准利率(税后),L,货币型,契约型开放式,,20161020,20161020,E
160722.SZ,嘉实惠泽LOF,嘉实基金,中国工商银行,混合型,20160929,,20161209,20160905,,32.72,1.2,0.2,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20180427,20180427,E
512100.SH,中证1000ETF,南方基金,招商银行,股票型,20160929,,20161104,20160824,,5.8789,0.15,0.05,,1.0,0.1,,中证1000指数,L,被动指数型,契约型开放式,,20161104,20161104,E
164814.SZ,工银双债LOF,工银瑞信基金,中国银行,债券型,20160926,,20161010,20160926,,,0.3,0.1,,1.0,,,中证智选可转换债券流动性策略指数收益率*80%+中债综合财富(1年以下)指数收益率*20%,L,债券型,契约型开放式,,20161010,20161010,E
168105.SZ,九泰泰富LOF,九泰基金,招商证券,混合型,20160926,,20170110,20160822,,3.3563,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,L,灵活配置型,契约型开放式,,20170919,20170919,E
511700.SH,场内货币ETF,平安基金,国泰海通,货币市场型,20160923,,20161017,20160912,,13.8466,0.15,0.05,,100.0,0.1,,同期中国人民银行公布的七天通知存款利率(税后),L,货币型,契约型开放式,,20161017,20161017,E
164210.SZ,天弘同利LOF,天弘基金,中国工商银行,债券型,20160920,,20160930,20160919,,4.0357,0.3,0.1,,1.0,,,中债综合全价(1-3年)指数收益率*80%+银行一年期定期存款利率(税后)*20%,L,债券型,契约型开放式,,20160930,20160930,E
167002.SZ,鼎越LOF,平安基金,中国银行,混合型,20160920,,20161219,20160815,,6.7311,1.2,0.2,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20180521,20180521,E
160642.SZ,鹏华增瑞LOF,鹏华基金,中国工商银行,混合型,20160920,,20160929,20160906,,8.0648,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+中证综合债指数收益率*40%,L,灵活配置型,契约型开放式,,20181011,20181011,E
501026.SH,财通福享混合LOF,财通基金,中国农业银行,混合型,20160918,,20161215,20160815,,45.8356,1.2,0.2,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20180319,20180319,E
160421.SZ,华安智增LOF,华安基金,中国工商银行,混合型,20160913,,20161219,20160810,,13.0843,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*50%+中国债券总指数收益率*50%,L,灵活配置型,契约型开放式,,20180314,20180314,E
511660.SH,货币ETF建信添益,建信基金,国泰海通,货币市场型,20160902,,20160921,20160815,,37.8076,0.25,0.08,,100.0,0.1,,同期中国人民银行公布的七天通知存款利率(税前),L,货币型,契约型开放式,,20160921,20160921,E
512000.SH,券商ETF,华宝基金,中国建设银行,股票型,20160830,,20160914,20160801,,6.4202,0.5,0.1,,1.0,0.1,,中证全指证券公司指数,L,被动指数型,契约型开放式,,20160914,20160914,E
511600.SH,货币ETF,华安基金,中国建设银行,货币市场型,20160830,,20160927,,,,0.25,0.1,,100.0,,,同期七天通知存款利率(税后),L,货币型,契约型开放式,,20160909,20160909,E
512680.SH,军工ETF广发,广发基金,中国工商银行,股票型,20160830,,20161014,20160725,,8.8893,0.5,0.1,,1.0,0.1,,中证军工指数收益率,L,被动指数型,契约型开放式,,20161014,20161014,E
168104.SZ,九泰锐丰LOF,九泰基金,中国工商银行,混合型,20160830,,20161215,20160727,,8.8386,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,L,灵活配置型,契约型开放式,,20180830,20180830,E
160921.SZ,多策略LOF,大成基金,中国银行,混合型,20160819,,20161121,20160718,,10.0562,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20180820,20180820,E
168103.SZ,九泰锐益LOF,九泰基金,中信银行,混合型,20160811,,20161123,20160711,,22.4383,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+中债总指数(总值)财富指数收益率*40%,L,灵活配置型,契约型开放式,,20170206,20170206,E
512810.SH,军工ETF华宝,华宝基金,中国建设银行,股票型,20160805,,20160822,20160711,,5.4479,0.5,0.1,,1.0,0.1,,中证军工指数,L,被动指数型,契约型开放式,,20160822,20160822,E
169105.SZ,东方红睿华LOF,东方红资产管理,中国银行,混合型,20160804,,20170221,20160728,,63.659,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20190805,20190805,E
161834.SZ,银华鑫锐LOF,银华基金,中国建设银行,混合型,20160801,,20160923,20160627,,16.2237,1.2,0.2,,1.0,0.001,,沪深300指数收益率*50%+中国债券总指数收益率*50%,L,灵活配置型,契约型开放式,,20190801,20190801,E
510810.SH,上海国企ETF,汇添富基金,中国工商银行,股票型,20160728,,20160829,20160711,,152.2009,0.45,0.1,,1.0,0.1,,中证上海国企指数,L,被动指数型,契约型开放式,,20160829,20160829,E
165525.SZ,基建工程LOF,中信保诚基金,中国银行,股票型,20160727,,20161209,20160727,,0.1036,1.0,0.2,,1.0,,,中证基建工程指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型开放式,,20160728,20160728,E
512880.SH,证券ETF,国泰基金,中国建设银行,股票型,20160726,,20160808,20160620,,4.2929,0.5,0.1,,1.0,0.1,,中证全指证券公司指数收益率,L,被动指数型,契约型开放式,,20160808,20160808,E
512660.SH,军工ETF,国泰基金,中国建设银行,股票型,20160726,,20160808,20160620,,5.8908,0.5,0.1,,1.0,0.1,,中证军工指数收益率,L,被动指数型,契约型开放式,,20160808,20160808,E
167001.SZ,鼎泰LOF,平安基金,平安银行,混合型,20160721,,20161018,20160620,,13.1888,1.2,0.2,,1.0,0.01,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20180122,20180122,E
164403.SZ,农业精选LOF,前海开源基金,中国银河,混合型,20160720,,20160815,20160720,,,1.2,0.2,,1.0,,,中证大农业指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率*10%,L,灵活配置型,契约型开放式,,20160721,20160721,E
160635.SZ,医药LOF基金,鹏华基金,中国建设银行,股票型,20160715,,20160801,20160715,,0.3386,0.75,0.15,,1.0,,,中证医药卫生指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160720,20160720,E
511970.SH,国寿货币ETF,国寿安保基金,中国工商银行,货币市场型,20160704,,20160718,,,,0.33,0.05,,100.0,,,7天通知存款利率(税后),L,货币型,契约型开放式,,20160704,20160704,E
160225.SZ,新能源汽车LOF,国泰基金,中国银行,股票型,20160701,,20160720,20160701,,1.8047,0.5,0.2,,1.0,,,国证新能源汽车指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160705,20160705,E
511850.SH,财富宝ETF,招商基金,中国建设银行,货币市场型,20160630,,20160718,20160613,,10.1731,0.3,0.09,,100.0,0.1,,人民币活期存款基准利率(税后),L,货币型,契约型开放式,,20160718,20160718,E
159949.SZ,创业板50ETF,华安基金,中国建设银行,股票型,20160630,,20160722,20160606,,5.5029,0.5,0.1,,1.0,0.1,,创业板50指数收益率,L,被动指数型,契约型开放式,,20160722,20160722,E
169104.SZ,东方红睿满LOF,东方红资产管理,招商银行,混合型,20160628,,20170221,20160620,,11.4469,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20190628,20190628,E
163003.SZ,长信利鑫LOF,长信基金,中国邮政储蓄银行,债券型,20160627,,20160722,20160624,,3.8231,0.3,0.12,,1.0,,,中债综合指数,L,债券型,契约型开放式,,20160722,20160722,E
501021.SH,香港中小LOF,华宝基金,中国建设银行,股票型,20160624,,20160706,20160523,,4.315,1.0,0.2,,1.0,0.01,,经人民币汇率调整的标普香港上市中国中小盘指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160706,20160706,E
511910.SH,融通货币ETF,融通基金,中国民生银行,货币市场型,20160620,,20160704,,,,0.33,0.05,,100.0,,,银行活期存款利率(税后),L,货币型,契约型开放式,,20160620,20160620,E
501018.SH,南方原油LOF,南方基金,中国工商银行,QDII,20160615,,20160628,20160517,,3.4843,1.0,0.2,,1.0,0.1,,WTI原油价格收益率*60%+BRENT原油价格收益率*40%,L,原油主题基金,契约型开放式,,20160628,20160628,E
161727.SZ,招商增荣LOF,招商基金,浙商银行,混合型,20160603,,20160707,20160509,,12.1143,1.2,0.15,,1.0,0.1,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20171204,20171204,E
501017.SH,国泰融丰LOF,国泰基金,中国银行,混合型,20160526,,20160826,20160503,,11.1639,1.0,0.2,,1.0,0.01,,沪深300指数收益率*60%+中证综合债指数收益率*40%,L,灵活配置型,契约型开放式,,20171205,20171205,E
161232.SZ,国投瑞盛LOF,国投瑞银基金,中国银行,混合型,20160525,,20160819,20160420,,15.8507,1.2,0.2,,1.0,0.001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20171201,20171201,E
165528.SZ,中信保诚鼎利LOF,中信保诚基金,中国工商银行,混合型,20160524,,20160831,20160425,,12.167,1.2,0.2,,1.0,0.1,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20171127,20171127,E
162215.SZ,宏利聚利债券LOF,宏利基金,中国银行,债券型,20160513,,20160525,20160513,,24.0694,0.3,0.1,,1.0,,,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,L,债券型,契约型开放式,,20160525,20160525,E
159948.SZ,创业板ETF南方,南方基金,中国银行,股票型,20160513,,20160531,20160418,,7.442,0.15,0.05,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20160531,20160531,E
160622.SZ,鹏华丰利LOF,鹏华基金,招商银行,债券型,20160425,,20160524,20160425,,10.7767,0.3,0.1,,1.0,,,中债总指数收益率,L,债券型,契约型开放式,,20160512,20160512,E
160518.SZ,博时睿远LOF,博时基金,中信建投证券,混合型,20160415,,20160711,20160310,,22.9584,1.2,0.2,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20171017,20171017,E
162415.SZ,美国消费LOF,华宝基金,中国建设银行,股票型,20160318,,20160406,20160229,,2.5673,1.0,0.2,,1.0,0.01,,经人民币汇率调整的标普美国品质消费股票指数收益率*95%+人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160406,20160406,E
501015.SH,财通升级混合LOF,财通基金,中国工商银行,混合型,20160309,,20160606,20160218,,46.4687,1.2,0.2,,1.0,0.1,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20170911,20170911,E
511920.SH,广发货币ETF,广发基金,中国工商银行,货币市场型,20160309,,20160328,,,,0.15,0.05,,100.0,,,活期存款利率(税后),L,货币型,契约型开放式,,20160314,20160314,E
161033.SZ,智能汽车LOF,富国基金,中国工商银行,股票型,20160216,,20160229,20160107,,2.1981,1.0,0.2,,1.0,0.01,,中证智能汽车主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160229,20160229,E
163005.SZ,长信利众LOF,长信基金,浦发银行,债券型,20160205,,20160316,20160205,,3.0162,0.7,0.15,,1.0,,,中债综合(全价)指数,L,债券型,契约型开放式,,20160218,20160218,E
168102.SZ,九泰锐富LOF,九泰基金,中国工商银行,混合型,20160204,,20160504,20160113,,6.2601,1.2,0.2,,1.0,0.1,,沪深300指数收益率*60%+中国债券总指数收益率*40%,L,混合型,契约型开放式,,20170203,20170203,E
166016.SZ,中欧纯债LOF,中欧基金,中国邮政储蓄银行,债券型,20160202,,20160301,20160202,,3.2565,0.3,0.1,,1.0,,,中债综合(全价)指数收益率,L,债券型,契约型开放式,,20160205,20160205,E
511820.SH,鹏华添利ETF,鹏华基金,中国工商银行,货币市场型,20160129,,20160222,20160111,,10.053,0.3,0.05,,100.0,0.1,,活期存款利率(税后),L,货币型,契约型开放式,,20160222,20160222,E
501005.SH,精准医疗LOF,汇添富基金,中国工商银行,股票型,20160121,,20160321,20151228,,16.5669,0.75,0.1,,1.0,0.1,,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20160321,20160321,E
163907.SZ,中海惠裕LOF,中海基金,招商银行,债券型,20160108,,20160303,20160108,,6.8101,0.3,0.1,,1.0,,,中证全债指数,L,债券型,契约型开放式,,20160115,20160115,E
511960.SH,嘉实快线ETF,嘉实基金,浦发银行,货币市场型,20151228,,20160111,,,,0.15,0.06,,100.0,,,按中国人民银行公布币活期存款利率(税后),L,货币型,契约型开放式,,20151228,20151228,E
