ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
019368.OF,长城均衡成长C,长城基金,中国工商银行,混合型,20231225,,,20231201,,4.4316,1.2,0.2,,1.0,0.0001,,中证800指数收益率*70%+中债综合财富指数收益率*20%+中证港股通综合指数收益率(人民币)*10%,L,混合型,契约型开放式,,20240125,20240125,O
019431.OF,永赢睿信A,永赢基金,中信银行,混合型,20231222,,,20231204,,1.304,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*70%+中债-综合指数(全价)收益率*20%+恒生指数收益率(按估值汇率折算)*10%,L,混合型,契约型开放式,,20240321,20240321,O
020045.OF,东方红中债0-3年政策性金融债C,东方红资产管理,兴业银行,债券型,20231222,,,20231201,,0.001,0.15,0.05,,1.0,0.001,,中债-0-3年政策性金融债指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20240122,20240122,O
019787.OF,上银丰瑞一年持有A,上银基金,中信银行,混合型,20231222,,,20231204,,0.1056,0.8,0.1,,1.0,0.0001,,中债-综合全价指数收益率*85%+沪深300指数收益率*15%,L,混合型,契约型开放式,,20240111,20241223,O
019432.OF,永赢睿信C,永赢基金,中信银行,混合型,20231222,,,20231204,,13.2131,1.2,0.2,,1.0,0.0001,,沪深300指数收益率*70%+中债-综合指数(全价)收益率*20%+恒生指数收益率(按估值汇率折算)*10%,L,混合型,契约型开放式,,20240321,20240321,O
020450.OF,博时裕腾C,博时基金,南京银行,债券型,20231222,,,,,,0.3,0.1,,1.0,,,一年期银行定期存款收益率(税后)+1.2%,L,债券型,契约型开放式,,20231222,20231222,O
019692.OF,信澳鑫悦智选6个月持有A,信达澳亚基金,招商银行,混合型,20231222,,,20231113,,0.2468,0.8,0.2,,1.0,0.001,,中债综合财富(总值)指数收益率*70%+中证全指收益率*25%+中证港股通综合指数(人民币)收益率*5%,L,混合型,契约型开放式,,20240115,20240624,O
020366.OF,光大锦弘E,光大保德信基金,华夏银行,混合型,20231222,,,,,,0.6,0.15,,1.0,,,中证全债指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,L,混合型,契约型开放式,,20231222,20231225,O
020435.OF,金信智能中国2025C,金信基金,招商银行,混合型,20231222,,,,,,1.2,0.2,,1.0,,,中证800指数收益率*65%+中证综合债指数收益率*35%,L,灵活配置型,契约型开放式,,20231222,20231222,O
020379.OF,大成彭博农发行债券1-3年指数D,大成基金,兴业银行,债券型,20231222,,,,,,0.15,0.05,,1.0,,,彭博农发行债券1-3年指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20231222,20231223,O
020434.OF,金信量化精选C,金信基金,招商银行,混合型,20231222,,,,,,1.2,0.2,,1.0,,,创业板指数收益率*35%+沪深300指数收益率*35%+中证综合债指数收益率*30%,L,灵活配置型,契约型开放式,,20231222,20231222,O
020344.OF,交银裕盈纯债D,交银施罗德基金,兴业银行,债券型,20231222,,,,,,0.3,0.1,,1.0,,,中债综合全价指数,L,债券型,契约型开放式,,20231222,20231225,O
020044.OF,东方红中债0-3年政策性金融债A,东方红资产管理,兴业银行,债券型,20231222,,,20231201,,22.0023,0.15,0.05,,1.0,0.001,,中债-0-3年政策性金融债指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20240122,20240122,O
020368.OF,鹏华0-5年利率债C,鹏华基金,浦发银行,债券型,20231222,,,,,,0.2,0.05,,1.0,,,国证利率债1-5年指数收益率*75%+国证利率债0-1年指数收益率*20%+银行活期存款利率(税后)*5%,L,债券型,契约型开放式,,20231222,20231225,O
019788.OF,上银丰瑞一年持有C,上银基金,中信银行,混合型,20231222,,,20231204,,0.0137,0.8,0.1,,1.0,0.0001,,中债-综合全价指数收益率*85%+沪深300指数收益率*15%,L,混合型,契约型开放式,,20240111,20241223,O
019693.OF,信澳鑫悦智选6个月持有C,信达澳亚基金,招商银行,混合型,20231222,,,20231113,,1.7643,0.8,0.2,,1.0,0.001,,中债综合财富(总值)指数收益率*70%+中证全指收益率*25%+中证港股通综合指数(人民币)收益率*5%,L,混合型,契约型开放式,,20240115,20240624,O
020413.OF,中信保诚稳泰D,中信保诚基金,中信银行,债券型,20231221,,,,,,0.3,0.1,,1.0,,,中证综合债指数收益率,L,债券型,契约型开放式,,20231221,20231222,O
019668.OF,中航瑞安利率债三个月定开A,中航基金,华夏银行,债券型,20231221,,,20231201,,66.0001,0.3,0.05,,1.0,0.001,,中债-国债及政策性银行债指数收益率,L,债券型,契约型开放式,,20240321,20240321,O
020340.OF,华泰柏瑞祥泰稳健养老目标一年持有Y,华泰柏瑞基金,中国农业银行,混合型,20231221,,,,,,0.3,0.075,,1.0,,,中债综合全价(总值)指数收益率*80%+沪深300指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,L,混合型,契约型开放式,,20231221,20231221,O
