ts_code,name,invest_type,category
020451.OF,金信行业优选C,灵活配置型,混合型-平衡
020277.OF,银河新材料C,股票型,主动股票型
019959.OF,湘财医药健康C,混合型,混合型-偏股
020143.OF,路博迈中国医疗健康C,股票型,主动股票型
019705.OF,鹏扬消费主题A,混合型,混合型-偏股
018551.OF,宏利医药健康A,混合型,混合型-偏股
020142.OF,路博迈中国医疗健康A,股票型,主动股票型
018698.OF,国投瑞银盛煊A,混合型,混合型-偏股
018552.OF,宏利医药健康C,混合型,混合型-偏股
018699.OF,国投瑞银盛煊C,混合型,混合型-偏股
018750.OF,山证资管精选行业A,混合型,混合型-偏股
018751.OF,山证资管精选行业C,混合型,混合型-偏股
019706.OF,鹏扬消费主题C,混合型,混合型-偏股
018979.OF,中信建投民享稳健养老目标一年持有,混合型,混合型-偏股
019958.OF,湘财医药健康A,混合型,混合型-偏股
020437.OF,宝盈医疗健康沪港深C,股票型,主动股票型
020433.OF,金信核心竞争力C,灵活配置型,混合型-平衡
019941.OF,富国洞见价值A,股票型,主动股票型
018374.OF,国富养老目标日期2045三年持有,混合型,混合型-偏股
019972.OF,海富通产业优选A,混合型,混合型-偏股
019942.OF,富国洞见价值C,股票型,主动股票型
019973.OF,海富通产业优选C,混合型,混合型-偏股
020380.OF,华富价值增长C,稳健增长型,主动股票型
019367.OF,长城均衡成长A,混合型,混合型-偏股
020383.OF,华富成长趋势C,混合型,混合型-偏股
018585.OF,汇添富养老目标2035三年持有,混合型,混合型-偏股
019368.OF,长城均衡成长C,混合型,混合型-偏股
019431.OF,永赢睿信A,混合型,混合型-偏股
019787.OF,上银丰瑞一年持有A,混合型,混合型-偏股
019432.OF,永赢睿信C,混合型,混合型-偏股
019692.OF,信澳鑫悦智选6个月持有A,混合型,混合型-偏股
020366.OF,光大锦弘E,混合型,混合型-偏股
020435.OF,金信智能中国2025C,灵活配置型,混合型-平衡
020434.OF,金信量化精选C,灵活配置型,混合型-平衡
019788.OF,上银丰瑞一年持有C,混合型,混合型-偏股
019693.OF,信澳鑫悦智选6个月持有C,混合型,混合型-偏股
020340.OF,华泰柏瑞祥泰稳健养老目标一年持有Y,混合型,混合型-偏股
018313.OF,易方达如意安诚六个月持有C,混合型,混合型-偏股
020436.OF,金信稳健策略C,灵活配置型,混合型-平衡
020353.OF,富国量化对冲策略三个月持有E,灵活配置型,混合型-平衡
018312.OF,易方达如意安诚六个月持有A,混合型,混合型-偏股
020384.OF,金信转型创新成长C,灵活配置型,混合型-平衡
015292.OF,金元顺安产业臻选C,混合型,混合型-偏股
019777.OF,鹏扬消费量化选股A,混合型,混合型-偏股
018915.OF,华夏聚嘉优选三个月持有C,混合型,混合型-偏股
015291.OF,金元顺安产业臻选A,混合型,混合型-偏股
019721.OF,信澳宁隽智选C,混合型,混合型-偏股
018914.OF,华夏聚嘉优选三个月持有A,混合型,混合型-偏股
019720.OF,信澳宁隽智选A,混合型,混合型-偏股
020065.OF,西部利得科技创新C,混合型,混合型-偏股
020064.OF,西部利得科技创新A,混合型,混合型-偏股
019778.OF,鹏扬消费量化选股C,混合型,混合型-偏股
019395.OF,浦银安盛策略优选C,混合型,混合型-偏股
019394.OF,浦银安盛策略优选A,混合型,混合型-偏股
020346.OF,易方达如意招享C,混合型,混合型-偏股
020249.OF,工银平衡养老目标三年持有Y,混合型,混合型-偏股
020316.OF,工银养老2055Y,混合型,混合型-偏股
020339.OF,银华混改红利C,灵活配置型,混合型-平衡
020315.OF,嘉实前沿科技C,股票型,主动股票型
020258.OF,鹏华优选价值C,股票型,主动股票型
019800.OF,华泰紫金价值甄选A,混合型,混合型-偏股
019801.OF,华泰紫金价值甄选C,混合型,混合型-偏股
019119.OF,财通资管产业优选A,混合型,混合型-偏股
019120.OF,财通资管产业优选C,混合型,混合型-偏股
020254.OF,鹏华盛世创新C,混合型,混合型-偏股
020232.OF,嘉实互融精选C,股票型,主动股票型
019753.OF,海富通悦享一年持有C,混合型,混合型-偏股
020275.OF,浦银安盛颐璇平衡养老目标三年持有Y,混合型,混合型-偏股
019752.OF,海富通悦享一年持有A,混合型,混合型-偏股
019505.OF,国泰海通中证1000优选A,股票型,主动股票型
019506.OF,国泰海通中证1000优选C,股票型,主动股票型
020188.OF,建信优享进取养老目标五年持有Y,混合型,混合型-偏股
020282.OF,益民优势安享C,灵活配置型,混合型-平衡
020141.OF,国寿安保品质消费C,股票型,主动股票型
020140.OF,国寿安保品质消费A,股票型,主动股票型
020058.OF,银河高端装备C,混合型,混合型-偏股
020057.OF,银河高端装备A,混合型,混合型-偏股
019248.OF,鹏华易选积极3个月持有C,混合型,混合型-偏股
019597.OF,银华惠享三年定开,混合型,混合型-偏股
019421.OF,华安远见慧选A1,混合型,混合型-偏股
019247.OF,鹏华易选积极3个月持有A,混合型,混合型-偏股
020198.OF,国联安核心优势C,混合型,混合型-偏股
019624.OF,泉果嘉源三年持有A,混合型,混合型-偏股
019625.OF,泉果嘉源三年持有C,混合型,混合型-偏股
019561.OF,富国致航量化选股A,股票型,主动股票型
019562.OF,富国致航量化选股C,股票型,主动股票型
019423.OF,华安远见慧选A3,混合型,混合型-偏股
020197.OF,国联安智能制造C,混合型,混合型-偏股
019422.OF,华安远见慧选A2,混合型,混合型-偏股
019915.OF,华夏瑞益A3,混合型,混合型-偏股
019351.OF,招商远见回报3年定开,混合型,混合型-偏股
019619.OF,工银远见共赢A3,混合型,混合型-偏股
019618.OF,工银远见共赢A2,混合型,混合型-偏股
019781.OF,嘉实创新动力A2,混合型,混合型-偏股
019617.OF,工银远见共赢A1,混合型,混合型-偏股
019780.OF,嘉实创新动力A1,混合型,混合型-偏股
020206.OF,民生加银双核动力C,混合型,混合型-偏股
019384.OF,兴全可持续投资三年定开,混合型,混合型-偏股
019782.OF,嘉实创新动力A3,混合型,混合型-偏股
019354.OF,易方达平衡视野A1,混合型,混合型-偏股
019355.OF,易方达平衡视野A2,混合型,混合型-偏股
020053.OF,博时惠泽A2,混合型,混合型-偏股
019356.OF,易方达平衡视野A3,混合型,混合型-偏股
020199.OF,万家双引擎C,灵活配置型,混合型-平衡
019371.OF,富国远见精选三年定开,混合型,混合型-偏股
019707.OF,鹏扬平衡养老目标三年持有A,混合型,混合型-偏股
020054.OF,博时惠泽A3,混合型,混合型-偏股
020155.OF,长盛量化红利策略C,混合型,混合型-偏股
019188.OF,中银证券和瑞一年持有C,混合型,混合型-偏股
020052.OF,博时惠泽A1,混合型,混合型-偏股
019187.OF,中银证券和瑞一年持有A,混合型,混合型-偏股
019913.OF,华夏瑞益A1,混合型,混合型-偏股
019914.OF,华夏瑞益A2,混合型,混合型-偏股
020217.OF,金鹰多元策略C,灵活配置型,混合型-平衡
019363.OF,大成至信回报三年定开,混合型,混合型-偏股
019362.OF,富国核心优势C,混合型,混合型-偏股
019361.OF,富国核心优势A,混合型,混合型-偏股
019761.OF,中信建投质选成长C,混合型,混合型-偏股
019760.OF,中信建投质选成长A,混合型,混合型-偏股
019468.OF,信澳新材料精选A,混合型,混合型-偏股
020180.OF,金信深圳成长C,灵活配置型,混合型-平衡
019469.OF,信澳新材料精选C,混合型,混合型-偏股
019821.OF,鹏华远见精选C,混合型,混合型-偏股
019387.OF,中欧时代共赢A1,混合型,混合型-偏股
018725.OF,长信汇智量化选股C,混合型,混合型-偏股
018724.OF,长信汇智量化选股A,混合型,混合型-偏股
019349.OF,中信保诚瑞丰6个月A,混合型,混合型-偏股
019389.OF,中欧时代共赢A3,混合型,混合型-偏股
019350.OF,中信保诚瑞丰6个月C,混合型,混合型-偏股
019388.OF,中欧时代共赢A2,混合型,混合型-偏股
020137.OF,平安医疗健康C,混合型,混合型-偏股
019820.OF,鹏华远见精选A,混合型,混合型-偏股
018973.OF,华商科创板量化选股A,混合型,混合型-偏股
019843.OF,渤海汇金优选稳健6个月持有A,混合型,混合型-偏股
019844.OF,渤海汇金优选稳健6个月持有C,混合型,混合型-偏股
018974.OF,华商科创板量化选股C,混合型,混合型-偏股
019375.OF,广发睿杰精选A2,混合型,混合型-偏股
020106.OF,兴业成长动力C,灵活配置型,混合型-平衡
020126.OF,东方量化成长C,灵活配置型,混合型-平衡
020124.OF,银华沪深股通C,混合型,混合型-偏股
019376.OF,广发睿杰精选A3,混合型,混合型-偏股
020107.OF,兴业安保优选C,混合型,混合型-偏股
019374.OF,广发睿杰精选A1,混合型,混合型-偏股
019779.OF,信澳颐宁养老目标一年持有Y,混合型,混合型-偏股
019379.OF,南方前瞻共赢三年定开,混合型,混合型-偏股
019470.OF,华夏信兴回报A,混合型,混合型-偏股
019759.OF,中欧半导体产业A,股票型,主动股票型
501063.OF,汇添富悦享两年持有,混合型,混合型-偏股
019764.OF,中欧半导体产业C,股票型,主动股票型
019983.OF,泓德智选启元C,混合型,混合型-偏股
019471.OF,华夏信兴回报C,混合型,混合型-偏股
019982.OF,泓德智选启元A,混合型,混合型-偏股
019679.OF,长城精选进取3个月持有C,混合型,混合型-偏股
019678.OF,长城精选进取3个月持有A,混合型,混合型-偏股
019244.OF,汇丰晋信龙腾C,混合型,混合型-偏股
018156.OF,创金合信全球医药生物C,股票型,主动股票型
020013.OF,中欧臻选成长C,混合型,混合型-偏股
020004.OF,中欧臻选成长A,混合型,混合型-偏股
018155.OF,创金合信全球医药生物A,股票型,主动股票型
007303.OF,京管泰富优势企业A,混合型,混合型-偏股
007304.OF,京管泰富优势企业C,混合型,混合型-偏股
019353.OF,招商精选企业C,混合型,混合型-偏股
019352.OF,招商精选企业A,混合型,混合型-偏股
019258.OF,恒越智选科技C,混合型,混合型-偏股
019257.OF,恒越智选科技A,混合型,混合型-偏股
017071.OF,申万菱信全球新能源A,股票型,主动股票型
019009.OF,东方红远见领航C,混合型,混合型-偏股
017072.OF,申万菱信全球新能源C,股票型,主动股票型
019008.OF,东方红远见领航A,混合型,混合型-偏股
019659.OF,万家养老目标日期2045三年持有,混合型,混合型-偏股
019034.OF,易方达高端制造C,混合型,混合型-偏股
020059.OF,博时卓越品牌C,混合型,混合型-偏股
019988.OF,万家红利量化选股C,混合型,混合型-偏股
019657.OF,万家优选积极三个月持有A,混合型,混合型-偏股
019987.OF,万家红利量化选股A,混合型,混合型-偏股
019658.OF,万家优选积极三个月持有C,混合型,混合型-偏股
019032.OF,易方达环保主题C,灵活配置型,混合型-平衡
019035.OF,易方达全球医药行业人民币C,混合型,混合型-偏股
019036.OF,易方达全球医药行业美元C,混合型,混合型-偏股
019024.OF,易方达信息行业精选C,股票型,主动股票型
017825.OF,华安新材料主题C,股票型,主动股票型
019789.OF,鹏华优质治理C,混合型,混合型-偏股
018687.OF,东方养老目标2050五年持有A,混合型,混合型-偏股
019796.OF,银河国企主题C,混合型,混合型-偏股
019926.OF,中欧琪福E,混合型,混合型-偏股
018381.OF,安信红利精选A,混合型,混合型-偏股
019410.OF,南方数字经济A,混合型,混合型-偏股
019411.OF,南方数字经济C,混合型,混合型-偏股
019360.OF,汇添富积极优选三年定开,混合型,混合型-偏股
018382.OF,安信红利精选C,混合型,混合型-偏股
019888.OF,中欧周期优选A,混合型,混合型-偏股
019889.OF,中欧周期优选C,混合型,混合型-偏股
018515.OF,中欧预见养老2040三年持有,混合型,混合型-偏股
019698.OF,招商安泽稳利9个月持有A,混合型,混合型-偏股
017824.OF,华安新材料主题A,股票型,主动股票型
019699.OF,招商安泽稳利9个月持有C,混合型,混合型-偏股
019797.OF,银河国企主题A,混合型,混合型-偏股
019676.OF,太平福安稳健养老一年持有A,混合型,混合型-偏股
019076.OF,嘉实全球产业精选美元,混合型,混合型-偏股
019243.OF,汇丰晋信大盘C,稳健增长型,主动股票型
019075.OF,嘉实全球产业精选,混合型,混合型-偏股
019776.OF,鹏华产业精选C,灵活配置型,混合型-平衡
019747.OF,华西优选价值A,混合型,混合型-偏股
019902.OF,国寿安保先进制造A,股票型,主动股票型
019903.OF,国寿安保先进制造C,股票型,主动股票型
019951.OF,融通消费升级C,混合型,混合型-偏股
019971.OF,融通蓝筹成长C,平衡型,混合型-平衡
018274.OF,嘉实民康平衡养老目标三年持有,混合型,混合型-偏股
015976.OF,光大数字经济A,混合型,混合型-偏股
019978.OF,融通动力先锋C,混合型,混合型-偏股
015977.OF,光大数字经济C,混合型,混合型-偏股
019838.OF,民生加银品牌蓝筹C,灵活配置型,混合型-平衡
019824.OF,国寿安保新材料A,股票型,主动股票型
019825.OF,国寿安保新材料C,股票型,主动股票型
019965.OF,易方达养老目标日期2050五年持有Y,混合型,混合型-偏股
018314.OF,易方达养老目标日期2055五年持有A,混合型,混合型-偏股
019966.OF,易方达汇裕积极养老目标五年持有Y,混合型,混合型-偏股
