ts_code,name,invest_type,category,fund_scale,scale_status,return_3m,return_6m,return_1y,quality_score,percentile_6m,percentile_1y,stock_ratio_4q_avg,is_core,is_watch,is_backup
011011.OF,融通产业趋势精选A,混合型,混合型-偏股,62.90937637653672,normal,3.31,5.53,24.86,85.4,95.64967420467612,98.584003061615,,False,True,False
010740.OF,汇安核心价值A,混合型,混合型-偏股,18.27523135086976,preferred,3.88,0.32,25.12,77.3,73.30394787274818,98.66054343666283,,False,True,False
011204.OF,永赢惠添益C,混合型,混合型-偏股,12.193543726858492,preferred,-0.08,3.53,8.95,77.5,92.23840551935606,80.02296211251435,,False,True,False
010699.OF,东方红创新趋势,混合型,混合型-偏股,5.661546056795596,preferred,-0.76,1.59,11.69,75.6,85.10923725565351,87.23689246077306,,False,True,False
011216.OF,南方优质企业A,混合型,混合型-偏股,19.5211054815576,preferred,3.08,1.27,11.69,72.2,82.82866998850133,87.21775736701109,,False,True,False
011217.OF,南方优质企业C,混合型,混合型-偏股,4.68077512179261,watch,3.05,1.2,11.56,71.9,82.2729014948256,86.87332567929583,,False,True,False
011093.OF,永赢宏泽一年定开,灵活配置型,混合型-偏股,2.826715530737102,watch,1.57,2.52,15.02,70.8,85.62367864693447,91.33192389006342,70.5275,False,True,False
011565.OF,富国周期优势C,混合型,混合型-偏股,2.99116562425958,watch,2.84,3.71,22.95,90.6,92.79417401303182,98.1630309988519,,False,True,False
011566.OF,富国美丽中国C,混合型,混合型-偏股,33.267647680146325,preferred,1.57,7.64,15.26,90.7,97.41280183978536,93.8193647148871,,False,True,False
011128.OF,华安精致生活A,混合型,混合型-偏股,20.81853734523699,preferred,3.35,4.1,14.8,83.6,93.61824453813722,92.99655568312284,,False,True,False
011129.OF,华安精致生活C,混合型,混合型-偏股,15.479746655181955,preferred,3.29,4.01,14.65,83.3,93.40743579915676,92.67125908916954,,False,True,False
011351.OF,金鹰年年邮益一年持有A,混合型,混合型-偏股,4.333729572251744,watch,0.8,-1.25,16.28,87.6,47.89191261019548,95.00574052812858,,False,True,False
